CustomerID,CustGender,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
C6120789,M,6599.87,1/8/16,192936,220.0
C6120789,M,3085.02,7/8/16,120120,626.0
C6120789,F,13976.42,14/8/16,124801,200.0
C6120789,M,28497.83,12/9/16,160618,406.0
C5536967,M,203270.68,21/10/16,201405,731.0
C5536967,M,1436.41,7/8/16,174140,162.4
C5536967,M,16449.28,23/8/16,121351,596.0
C5536967,F,4711.91,15/9/16,142129,1200.0
C9021023,F,20069.47,3/8/16,133350,987.0
C9021023,M,22345.72,13/8/16,102711,1325.32
C9021023,M,21477.42,6/9/16,213417,58.0
C9021023,M,22345.72,10/9/16,95611,1710.0
C2330350,M,26953.43,3/9/16,110132,350.0
C2330350,M,4814.01,10/8/16,23137,100.0
C2330350,M,1197.25,27/8/16,25842,90.0
C2330350,M,29646.41,9/9/16,83844,870.0
C1013770,F,13669.01,3/8/16,145359,500.0
C1013770,F,177.76,6/8/16,140803,1279.65
C1013770,M,3587.89,9/8/16,205124,199.0
C1013770,M,590085.0,20/8/16,110539,894.0
C6016350,M,,15/8/16,214223,840.0
C6016350,F,21.15,6/9/16,131233,1950.0
C6016350,M,1718.04,9/9/16,22652,1000.0
C6016350,M,12293.19,18/9/16,161743,1304.0
C2639738,M,15159.15,6/8/16,214049,479.0
C2639738,M,23474.1,21/8/16,121426,1714.62
C2639738,M,6925.77,25/8/16,72231,3850.0
C2639738,M,1445469.19,5/9/16,150322,310.87
C8514427,F,55347.14,8/8/16,121123,1611.5
C8514427,M,27021.05,12/8/16,115922,112.0
C8514427,M,49642.2,10/8/16,92608,2000.0
C8514427,F,55347.14,16/8/16,200623,420.95
C5929150,F,294546.05,1/8/16,93502,1450.0
C5929150,M,111871.09,26/8/16,221330,1549.0
C5929150,M,94.96,15/9/16,143414,310.0
C5929150,M,131413.95,18/9/16,155336,724.0
C2213571,M,54.01,6/8/16,221915,599.0
C2213571,M,28384.54,8/8/16,160348,1911.4
C2213571,M,705006.9,28/8/16,175537,6990.0
C2213571,M,110.19,10/9/16,152500,863.0
C6827847,M,11679.41,13/8/16,184011,20.0
C6827847,F,147235.74,16/8/16,164636,4147.0
C6827847,F,13643.86,25/8/16,931,200.0
C6827847,F,22162.13,26/8/16,124935,3246.0
C6120450,M,6288.73,18/8/16,133040,168.0
C6120450,M,31694.84,24/8/16,223421,1500.0
C6120450,F,45792.29,6/9/16,184424,3671.4
C6120450,M,899232.03,12/9/16,164009,3340.0
C6729879,M,787.56,8/8/16,63406,60.0
C6729879,M,1442.85,21/8/16,151258,150.0
C6729879,F,209307.14,20/8/16,193118,250.0
C6729879,M,18851.95,19/8/16,184438,277.15
C1110589,M,111085.39,10/8/16,82554,518.0
C1110589,M,966760.01,25/8/16,170005,730.0
C1110589,M,426371.17,28/8/16,121352,3476.0
C1110589,M,23514.41,18/9/16,153027,463.0
C3329261,M,199.13,1/8/16,123509,200.0
C3329261,M,16777.46,18/8/16,144846,248.04
C3329261,M,15136.53,19/8/16,195211,3570.6
C3329261,M,307308.73,10/9/16,30901,6900.0
C5422639,F,37863.45,18/8/16,115953,1299.0
C5422639,F,36647.94,28/8/16,153338,5038.0
C5422639,M,4030.68,6/9/16,132847,740.0
C5422639,F,53352.19,12/9/16,94535,3050.0
C4031527,M,84760.66,13/8/16,205749,500.0
C4031527,M,419995.25,20/8/16,220429,756.0
C4031527,F,22331.79,31/8/16,224143,50.0
C4031527,M,28070.47,18/9/16,153734,500.0
C2414670,F,138293.03,12/8/16,203529,2047.0
C2414670,M,4490.57,13/8/16,232446,30.0
C2414670,M,4683606.02,20/8/16,144207,1086.0
C2414670,F,14477.97,22/8/16,182208,227.0
C2811576,M,8797.55,3/8/16,170213,1889.0
C2811576,M,82.56,31/8/16,123848,260.0
C2811576,F,7267.76,6/9/16,163225,297.0
C2811576,M,108862.23,14/9/16,144850,1100.0
C6128964,F,41909.74,6/8/16,211215,1720.0
C6128964,M,76228.45,9/8/16,195009,615.0
C6128964,M,8221.24,23/8/16,92819,151.0
C6128964,M,124450.83,15/9/16,203348,500.0
C5628977,M,10129.37,9/8/16,130037,1000.0
C5628977,M,6691.71,2/9/16,234948,4551.0
C5628977,M,26171.06,12/9/16,121427,34.53
C5628977,M,23011.15,11/9/16,232554,1176.0
C7234860,F,2155.47,20/8/16,215345,19.0
C7234860,F,19293.0,26/8/16,84250,420.0
C7234860,M,218108.04,29/8/16,215546,133.0
C7234860,F,19293.0,12/9/16,204348,594.0
C7829350,F,29765.08,15/8/16,115232,290.0
C7829350,M,25499.7,13/8/16,153711,15215.0
C7829350,M,206560.88,23/8/16,204301,700.0
C7829350,M,5602.69,13/9/16,180052,20.0
C7218261,M,633.96,1/8/16,110109,36.0
C7218261,M,17138.32,6/8/16,204623,995.0
C7218261,M,142441.82,7/8/16,185547,90.0
C7218261,M,109327.51,14/9/16,191454,506.92
C4820582,M,22813.0,1/8/16,121416,858.0
C4820582,F,76060.97,8/8/16,132311,870.0
C4820582,M,11662.1,17/8/16,121331,50.0
C4820582,F,34198.33,21/8/16,205854,2500.0
C2438040,M,253139.67,12/8/16,173900,5044.0
C2438040,M,11748.78,17/8/16,50017,56.0
C2438040,M,13218.15,24/8/16,100435,300.0
C2438040,M,61886.61,7/9/16,135623,2570.0
C3540853,F,8624.04,12/8/16,135612,3476.0
C3540853,M,35925.59,23/8/16,202230,518.5
C3540853,M,8918.1,26/8/16,165036,50.0
C3540853,F,44304.94,25/8/16,200925,1450.0
C6619284,F,11498.44,23/8/16,194903,1112.6
C6619284,M,3351.33,22/8/16,120426,13.0
C6619284,F,20381.4,4/9/16,101729,800.0
C6619284,M,77300.5,14/9/16,174724,399.05
C3918460,M,140.25,22/8/16,145110,50.0
C3918460,F,16354.43,4/9/16,224824,100.0
C3918460,F,12.25,4/9/16,224519,300.0
C3918460,M,46291.99,7/9/16,152304,198.0
C8712651,F,234914.51,12/8/16,204110,4848.0
C8712651,F,31112.53,13/8/16,204039,141.0
C8712651,M,140231.43,31/8/16,82814,199.0
C8712651,F,2134.8,8/9/16,204344,449.0
C5525257,M,3405.68,21/10/16,120702,50.0
C5525257,M,1114.97,31/8/16,121053,2200.0
C5525257,F,35.86,3/9/16,92743,159.0
C5525257,M,9418.42,8/9/16,153307,180.0
C7817677,F,26101.61,21/10/16,203624,225.0
C7817677,M,1374.36,26/8/16,183554,3703.0
C7817677,M,45.28,30/8/16,113558,450.0
C7817677,M,7625.34,9/9/16,94922,120.0
C7419624,M,25525.44,24/8/16,194750,3200.0
C7419624,M,556.57,24/8/16,151411,50.0
C7419624,M,1484.76,31/8/16,152905,506.41
C7419624,M,16878.74,4/9/16,10939,1512.0
C4836168,M,29326.68,22/8/16,203114,712.0
C4836168,M,2185.39,3/9/16,184854,100.0
C4836168,M,353.24,2/9/16,112017,160.0
C4836168,F,6969.44,7/9/16,173241,1891.2
C3639024,M,34176.76,6/8/16,202321,180.0
C3639024,M,172856.35,11/8/16,214421,1903.61
C3639024,M,9346.89,16/8/16,205120,663.0
C3639024,F,38306.01,7/9/16,131822,126.0
C5513170,M,8392.06,12/8/16,192016,1000.0
C5513170,F,34729.05,15/8/16,161025,1132.5
C5513170,M,48831.64,21/8/16,220229,670.0
C5513170,F,18590.89,2/9/16,170914,104.68
C1530129,M,459898.13,23/8/16,145642,2150.37
C1530129,M,30285.47,27/8/16,190224,551.0
C1530129,M,2689.75,31/8/16,193542,2198.0
C1530129,M,448.01,15/9/16,141247,1120.0
C4510013,M,7014.19,26/9/16,222434,60.0
C4510013,M,872.6,18/8/16,231124,50.0
C4510013,F,496.18,25/8/16,184729,20.0
C4510013,F,32045.89,14/9/16,194907,804.0
C3815979,M,4286.46,6/8/16,202822,1355.5
C3815979,F,5541.17,17/8/16,191502,1215.0
C3815979,M,68206.03,29/8/16,150754,100.0
C3815979,M,221248.34,31/8/16,150053,11718.5
C3124624,M,11090.53,5/8/16,114308,20.0
C3124624,M,3235644.0,8/8/16,211221,743.03
C3124624,F,359354.05,14/8/16,105220,500.0
C3124624,F,25373.35,9/9/16,144513,1000.0
C6942655,F,26276.19,27/9/16,164012,1500.0
C6942655,M,1282730.27,26/9/16,205807,1307.0
C6942655,M,26235.06,23/8/16,95358,550.0
C6942655,M,40081.65,18/9/16,154029,410.0
C5822137,M,16367.04,16/8/16,111955,2727.0
C5822137,M,3262405.54,21/8/16,203256,15000.0
C5822137,F,35270.48,8/9/16,200522,2300.0
C5822137,M,6302.22,14/9/16,200248,652.0
C2510038,F,921614.41,3/8/16,181954,26198.0
C2510038,M,16043.46,10/8/16,100701,30000.0
C2510038,M,26387.16,19/8/16,154919,606.9
C2510038,M,4460.02,10/9/16,170142,264.0
C1725246,M,19513.38,27/9/16,185505,835.0
C1725246,F,402434.15,12/8/16,175055,2689.0
C1725246,M,,14/8/16,140433,2751.0
C1725246,F,3403.59,19/8/16,191901,98.0
C6630047,M,9395.74,6/8/16,203343,675.18
C6630047,M,31649.38,20/8/16,144114,500.0
C6630047,M,16880.94,28/8/16,160424,2370.0
C6630047,M,2080.3,15/9/16,150431,297.0
C6914826,M,124013.05,3/8/16,170807,600.0
C6914826,M,6782.85,6/8/16,120617,3160.0
C6914826,M,19.8,6/8/16,105013,379.0
C6914826,M,136418.5,25/8/16,162220,633.0
C8421658,M,1181290.47,8/8/16,55210,25.0
C8421658,M,16651.92,14/8/16,200045,262.0
C8421658,M,7799.96,13/8/16,180536,501.15
C8421658,M,358.8,17/8/16,183125,900.0
C4237957,F,281109.99,1/8/16,210845,212.0
C4237957,M,6.19,10/8/16,121555,29145.0
C4237957,M,55136.48,24/8/16,132826,14500.0
C4237957,M,17772978.13,22/8/16,165541,3332.0
C7034528,F,16704.64,15/8/16,140843,373.98
C7034528,M,17953.14,22/8/16,124550,607.0
C7034528,M,13.42,2/9/16,72535,175.0
C7034528,M,16.25,12/9/16,143750,20.0
C2941492,F,13790.08,3/8/16,170315,683.0
C2941492,M,10864.41,16/8/16,114915,34.0
C2941492,M,1049876.36,21/8/16,214753,3091.0
C2941492,M,10489.1,7/9/16,44752,1200.0
C3630339,F,309.62,20/8/16,221417,639.0
C3630339,F,24419.97,30/8/16,205050,517.0
C3630339,F,197471.41,30/8/16,173010,545.0
C3630339,M,21353.55,2/9/16,182236,1970.0
C8032476,M,72076.81,16/8/16,173315,885.0
C8032476,M,6498.1,20/8/16,214307,110.0
C8032476,M,14042.19,11/9/16,180449,200.0
C8032476,M,26561.59,10/9/16,131941,15000.0
C6832534,M,1049.72,9/8/16,233308,160.0
C6832534,M,8835.45,29/8/16,141206,145.0
C6832534,M,1120.82,7/9/16,124711,10.0
C6832534,M,3584.18,11/9/16,163217,243.0
C4835011,F,28444.87,27/8/16,195814,1050.0
C4835011,F,17365.58,7/9/16,232115,484.0
C4835011,M,38637.01,10/9/16,175358,550.0
C4835011,M,291516.42,13/9/16,170427,2150.0
C1429850,M,21528.78,20/8/16,215050,470.0
C1429850,M,59691.05,26/8/16,233904,4411.0
C1429850,F,10168.68,10/9/16,182822,313.0
C1429850,M,7.01,13/9/16,185339,1573.0
C5023923,M,521.05,5/8/16,94434,292.7
C5023923,M,1968.75,8/8/16,83927,164.0
C5023923,M,10992.96,7/8/16,135951,46.0
C5023923,M,6237.93,28/8/16,222520,128.0
C1013448,F,23034.58,11/8/16,140252,301.0
C1013448,M,11075.94,1/9/16,205229,305.0
C1013448,M,103081.08,9/9/16,233606,1141.0
C1013448,M,27818.65,12/9/16,201735,76.0
C5325111,F,21256.65,8/8/16,31724,4145.0
C5325111,M,464199.03,12/8/16,193657,3199.0
C5325111,F,9318.96,9/9/16,211218,265.0
C5325111,F,3249.93,8/9/16,175156,180.0
C8923827,M,29650.64,5/8/16,1409,53.0
C8923827,M,22765.24,10/8/16,84857,30.0
C8923827,M,34315.65,10/9/16,222033,1029.0
C8923827,M,11612.08,14/9/16,174952,50.0
C8842619,M,128845.63,9/8/16,120916,8128.0
C8842619,M,55142.08,8/8/16,114153,4698.0
C8842619,M,48324.84,14/8/16,182326,2711.92
C8842619,M,28236.04,3/9/16,210610,1425.0
C1222230,M,1948.13,15/8/16,192620,30.0
C1222230,M,176532.08,23/8/16,184437,1000.0
C1222230,F,20560.57,5/9/16,20207,100.0
C1222230,M,11375.96,10/9/16,85351,55.0
C2710134,M,989642.44,8/8/16,141910,4151.0
C2710134,M,1601.09,12/8/16,124115,56.0
C2710134,M,945.34,25/8/16,205015,422.0
C2710134,M,1446.03,5/9/16,151434,60.0
C6532628,M,21776.29,10/8/16,155214,5480.0
C6532628,M,38005.11,20/8/16,214114,1194.74
C6532628,F,10196.85,2/9/16,82620,70.0
C6532628,M,41.07,11/9/16,141328,960.0
C7235354,M,44773.2,8/8/16,102837,150.0
C7235354,M,2581.78,10/8/16,75834,500.0
C7235354,M,39.01,9/9/16,90834,197.0
C7235354,M,18514.36,11/9/16,172157,855.5
C4840278,M,30945.61,15/8/16,194312,255.0
C4840278,M,4998.13,14/8/16,190822,705.0
C4840278,M,1422.5,16/8/16,105847,30.0
C4840278,M,1763.98,13/9/16,184356,22.26
C1117759,M,12768.92,26/9/16,124008,49.0
C1117759,M,22581.16,26/8/16,124851,850.0
C1117759,F,13782.66,31/8/16,191256,214.0
C1117759,M,3685.52,15/9/16,213523,120.0
C3113853,M,3417.07,16/8/16,214215,1600.0
C3113853,M,7055.91,30/8/16,102842,4.16
C3113853,M,2925.78,3/9/16,224530,30.0
C3113853,M,9078.43,1/9/16,191910,250.0
C3827964,M,22217.09,6/8/16,223505,100.0
C3827964,M,2360.23,4/8/16,195916,800.0
C3827964,F,19574.64,4/8/16,222526,1500.0
C3827964,F,610137.51,15/8/16,200139,450.0
C8716228,F,58877.84,1/8/16,182814,100.0
C8716228,M,875.05,23/8/16,141234,48.0
C8716228,M,944995.55,8/9/16,112935,655.0
C8716228,M,786.76,10/9/16,161415,440.0
C5015376,M,197828.94,23/8/16,145230,150.0
C5015376,M,47005.49,29/8/16,163205,309.0
C5015376,M,268.55,12/9/16,102452,300.0
C5015376,M,79470.22,13/9/16,140746,1277.0
C1315336,M,12858.92,12/8/16,183745,62.97
C1315336,F,34304.15,16/8/16,114105,3418.0
C1315336,M,12.81,28/8/16,234401,449.0
C1315336,M,9237.03,30/8/16,180703,100.0
C3628033,M,1548.71,10/8/16,95540,146.0
C3628033,F,886.12,21/8/16,130959,1963.08
C3628033,M,948.57,27/8/16,170707,500.0
C3628033,M,32231.89,3/9/16,200512,508.0
C6142344,M,31762.68,26/9/16,194849,110.0
C6142344,F,1297.7,3/9/16,120722,312.0
C6142344,M,176802.7,13/8/16,95502,11679.0
C6142344,M,917.73,31/8/16,12217,1000.0
C1112774,M,7626.73,8/8/16,142951,180.0
C1112774,M,7190.73,16/8/16,90154,120.0
C1112774,M,204538.5,16/8/16,222908,2050.0
C1112774,M,8764.42,2/9/16,183811,230.0
C7227418,F,11498.42,9/8/16,111959,1958.0
C7227418,M,9191.33,9/8/16,173312,1947.14
C7227418,M,10035.89,18/8/16,140611,300.0
C7227418,M,23269.59,1/9/16,193827,1350.0
C6128883,M,42.43,21/8/16,164741,40.0
C6128883,M,11727.39,31/8/16,193848,110.0
C6128883,M,1174.63,4/9/16,212146,1500.0
C6128883,F,19650.99,9/9/16,193835,1667.84
C5311643,F,85958.27,6/8/16,213553,255.9
C5311643,F,1415.39,29/8/16,151048,1000.0
C5311643,F,31128.61,28/8/16,221641,400.0
C5311643,M,36148.88,1/9/16,183100,399.08
C6112164,M,37486.58,15/8/16,203423,600.0
C6112164,M,126.24,13/8/16,205718,200.0
C6112164,M,9.34,25/8/16,101059,250.0
C6112164,M,6339.14,8/9/16,144923,975.0
C1632166,M,18012.62,6/8/16,215107,561.0
C1632166,M,2998.81,12/8/16,222305,240.0
C1632166,F,154710.53,23/8/16,141550,3000.0
C1632166,F,127588.59,27/8/16,165825,2868.7
C7727828,M,71.47,1/8/16,95729,17.0
C7727828,M,2.66,10/8/16,184758,37.0
C7727828,M,106963.89,25/8/16,141210,487.0
C7727828,M,123247.77,30/8/16,220649,930.0
C1034937,M,930.8,10/8/16,172323,700.0
C1034937,M,12968.67,11/9/16,205444,20.0
C1034937,M,20644.97,10/9/16,222226,6686.03
C1034937,M,2253.87,14/9/16,210828,50.0
C1310186,F,370.9,9/8/16,115016,50.0
C1310186,M,65243.72,19/8/16,215317,557.52
C1310186,M,68843.55,29/8/16,194425,2006.0
C1310186,F,13315.44,12/9/16,141829,514.0
C3815625,F,103406.22,1/8/16,101341,845.45
C3815625,F,242.7,7/8/16,101009,104.0
C3815625,M,46151.49,28/8/16,125911,1200.0
C3815625,M,529744.8,5/9/16,120709,5998.0
C6617681,M,88520.31,30/8/16,65529,500.0
C6617681,F,40612.56,2/9/16,180804,288.0
C6617681,M,13796.81,2/9/16,185629,360.0
C6617681,F,82219.67,8/9/16,134335,81.71
C5137761,M,705797.95,3/8/16,162021,300.0
C5137761,M,12590.07,13/8/16,191221,364.2
C5137761,M,7399.47,9/9/16,214453,294.1
C5137761,M,4784.93,13/9/16,161216,540.0
C8637473,M,995009.07,22/8/16,155642,2750.0
C8637473,M,1320.2,28/8/16,105925,480.0
C8637473,F,181004.19,30/8/16,234205,1690.0
C8637473,M,62383.06,4/9/16,182651,2070.0
C4838524,M,3013.49,26/9/16,192137,201.0
C4838524,M,8154.05,13/8/16,180255,20.0
C4838524,F,5150.71,26/8/16,191314,300.0
C4838524,M,21534.37,6/9/16,171104,349.0
C4417129,M,8531.09,21/10/16,200153,285.0
C4417129,M,299.02,2/8/16,194146,950.0
C4417129,F,97.95,6/8/16,143551,320.0
C4417129,M,1146726.4,2/9/16,111035,860.23
C4425416,M,28122.24,1/8/16,125143,46.0
C4425416,F,579.87,22/9/16,145424,535.0
C4425416,F,2477.51,26/8/16,141914,276.0
C4425416,M,1099.68,29/8/16,191140,110.0
C1420159,M,8426.45,11/8/16,134440,100.0
C1420159,M,6927.84,17/8/16,112705,84.0
C1420159,M,262.14,26/8/16,195541,1769.0
C1420159,M,100672.26,15/9/16,224438,510.0
C7814266,M,1007.74,12/8/16,211435,200.0
C7814266,M,46790.39,30/8/16,224047,2778.0
C7814266,M,16585.57,5/9/16,212618,370.0
C7814266,F,43042.82,13/9/16,145734,300.0
C2028924,F,5896.65,1/8/16,204231,200.0
C2028924,F,267.1,4/8/16,215635,382.0
C2028924,F,646.44,18/8/16,115854,405.21
C2028924,M,1631740.47,17/8/16,95959,2065.1
C3224933,M,21242.99,1/8/16,44950,60.0
C3224933,M,107.65,1/8/16,140440,423.0
C3224933,M,37.65,21/8/16,191020,668.1
C3224933,M,179556.95,30/8/16,230220,500.0
C2527616,M,932.5,8/8/16,101035,92.0
C2527616,M,68087.3,11/8/16,205501,183.0
C2527616,M,27222.3,27/8/16,151820,435.0
C2527616,M,3922.51,12/9/16,140309,72.0
C1020584,F,61506.14,3/8/16,162959,575.0
C1020584,M,618.77,1/8/16,123250,200.0
C1020584,M,78333.42,31/8/16,215710,119.0
C1020584,F,14847.13,12/9/16,145557,1000.0
C2314692,M,30170.44,3/8/16,162332,750.0
C2314692,F,33379.68,15/8/16,115710,16.0
C2314692,F,8591.7,28/8/16,205215,140.0
C2314692,M,31113.6,3/9/16,170625,2200.0
C5214372,F,369686.6,26/9/16,150328,1572.0
C5214372,F,2161.34,8/8/16,173001,297.0
C5214372,M,386879.8,8/9/16,142534,355.0
C5214372,F,77416.57,18/9/16,181854,60.0
C6627222,M,102520.66,6/8/16,195150,1111.95
C6627222,M,16704.72,28/8/16,172331,360.0
C6627222,M,449047.92,31/8/16,185622,1161.0
C6627222,M,10119.54,4/9/16,204938,312.75
C4039744,F,30689.57,3/8/16,180429,695.5
C4039744,M,78919.41,18/8/16,180038,61.0
C4039744,M,6849.21,20/8/16,180927,2290.0
C4039744,M,1812.45,29/8/16,230934,1000.0
C2240514,F,30793.8,26/8/16,111947,19.0
C2240514,M,71481.12,7/9/16,202230,159.0
C2240514,M,28125.25,11/9/16,190245,68.0
C2240514,M,11536.05,13/9/16,201859,100.0
C3829822,M,3704.42,1/8/16,110324,70.0
C3829822,M,1086.66,8/8/16,205306,31.0
C3829822,M,97514.76,23/8/16,232635,93.0
C3829822,F,2918.45,5/9/16,135539,20.0
C1119249,F,16406.5,16/8/16,122748,1200.0
C1119249,M,24911.32,24/8/16,15439,296.0
C1119249,F,16406.5,5/9/16,185518,465.0
C1119249,M,6520.75,8/9/16,165625,1500.0
C7322262,M,49172.49,1/8/16,124944,746.0
C7322262,M,700.11,7/8/16,191723,175.0
C7322262,M,49172.49,7/8/16,215244,620.0
C7322262,M,25709.98,18/9/16,122600,1499.0
C1022991,M,16608.48,6/8/16,223338,30.0
C1022991,M,16724.31,5/8/16,222811,37.0
C1022991,M,41393.99,11/8/16,183140,1430.0
C1022991,F,16333.48,17/8/16,205031,1764.72
C4432058,F,6916.03,16/8/16,232826,78.0
C4432058,F,21198.71,23/8/16,155525,403.0
C4432058,M,2655.67,29/8/16,142742,70.0
C4432058,M,31788.69,4/9/16,114030,400.0
C1515158,M,30717.65,3/9/16,110059,4000.0
C1515158,M,160725.35,28/8/16,144857,1977.0
C1515158,M,14836.88,12/9/16,152049,450.0
C1515158,M,71.84,14/9/16,125801,113.0
C1336073,F,332575.9,3/9/16,131232,506.48
C1336073,M,37962.82,7/8/16,133753,5000.0
C1336073,F,48051.82,10/8/16,31651,65.0
C1336073,M,413145.52,14/8/16,152552,852.0
C6242271,M,25951.78,2/8/16,85525,290.0
C6242271,F,3731.7,7/8/16,134936,1590.0
C6242271,M,4342.25,20/8/16,160142,141.41
C6242271,M,2341.72,30/8/16,232530,300.0
C8514880,M,1074.19,18/8/16,151619,1080.0
C8514880,M,1396166.32,17/8/16,180352,1656.0
C8514880,F,567525.92,20/8/16,102312,175.0
C8514880,F,128736.0,24/8/16,221755,283.0
C6119073,F,82759.73,12/8/16,194934,2970.0
C6119073,M,207.37,10/8/16,152937,526.0
C6119073,M,1750.58,13/8/16,221215,540.0
C6119073,M,53600.23,19/8/16,92225,2258.0
C5329880,F,10392.48,2/9/16,185832,3005.0
C5329880,M,1086.66,1/9/16,84514,625.0
C5329880,M,2349.42,5/9/16,113443,10.0
C5329880,F,63557.28,7/9/16,200406,824.6
C6640432,M,16771.35,2/8/16,90837,640.0
C6640432,M,11142.68,8/8/16,192201,1677.0
C6640432,M,26596.74,20/8/16,174925,2679.9
C6640432,F,0.64,13/9/16,204237,100.0
C4811719,M,5994.2,17/8/16,182833,997.0
C4811719,F,52513.65,19/8/16,81309,2058.0
C4811719,F,46689.24,5/9/16,195044,249.0
C4811719,M,5994.2,14/9/16,23043,1000.0
C6110314,M,6340.73,5/8/16,120848,45.0
C6110314,F,7074.9,5/8/16,203150,1399.0
C6110314,F,,12/8/16,195015,780.0
C6110314,M,5988.4,23/8/16,225214,99.0
C8528964,M,9484.01,20/8/16,200147,400.0
C8528964,M,118.77,22/8/16,174327,480.0
C8528964,M,982.88,4/9/16,194338,1192.0
C8528964,M,86132.28,10/9/16,174943,500.01
C4929741,M,30612.5,21/10/16,161848,265.0
C4929741,M,41408.16,6/8/16,201541,500.0
C4929741,M,5498.78,8/8/16,125319,1000.0
C4929741,F,8974.36,3/9/16,213324,30.0
C8131538,M,106707.81,3/9/16,135021,230.0
C8131538,M,25118.08,20/8/16,130240,480.0
C8131538,M,26853.33,28/8/16,123308,704.0
C8131538,M,10972.24,13/9/16,104609,621.0
C6522574,F,33152.28,25/9/16,112446,60.0
C6522574,M,16284.77,1/8/16,103708,741.68
C6522574,M,14294.29,1/9/16,223221,434.0
C6522574,M,78076.94,14/9/16,184544,124.0
C8014872,M,32612.52,4/8/16,204817,550.0
C8014872,F,567525.92,3/9/16,114802,20.0
C8014872,F,377895.73,3/9/16,223415,1601.0
C8014872,M,8484.45,2/9/16,155317,422.0
C5011661,M,296.42,12/8/16,164054,520.0
C5011661,M,22967.69,18/8/16,124312,100.0
C5011661,M,78175.21,24/8/16,201927,198.0
C5011661,F,21924.86,18/9/16,132842,800.0
C6637239,M,145103.7,20/8/16,220424,250.0
C6637239,M,31531.88,22/8/16,200814,200.0
C6637239,M,16615.09,13/9/16,90007,178.0
C6637239,M,16339.64,18/9/16,122733,331.0
C5541913,M,286.34,11/8/16,144736,2705.0
C5541913,M,89999.88,16/8/16,174513,1206.0
C5541913,M,22761.15,21/8/16,221716,200.0
C5541913,F,47946.79,9/9/16,73915,290.0
C2624615,M,37464.92,27/9/16,192800,1500.0
C2624615,M,2224.04,8/8/16,122148,1000.0
C2624615,M,13111.21,17/8/16,110522,9.0
C2624615,M,58.78,30/8/16,117,104.53
C7535058,M,308.53,13/8/16,144231,2600.01
C7535058,M,71978.33,31/8/16,211720,27.0
C7535058,F,17365.58,5/9/16,223806,270.0
C7535058,F,4.52,13/9/16,225501,100.0
C2135734,M,15435.73,3/9/16,234114,7157.0
C2135734,F,17575.41,5/9/16,154638,1196.81
C2135734,M,33926.17,10/9/16,202643,2401.53
C2135734,M,58536.0,10/9/16,123131,90.0
C3312831,M,8644.59,15/8/16,82119,1500.0
C3312831,M,165375.6,2/9/16,193238,10000.0
C3312831,F,412202.94,13/9/16,220143,1426.0
C3312831,M,69618.23,13/9/16,155906,42.0
C8019613,F,19548.95,11/8/16,105835,300.0
C8019613,M,25525.44,6/9/16,114940,2226.7
C8019613,M,299792.75,8/9/16,120110,20000.0
C8019613,M,61018.24,8/9/16,201551,35.0
C2124156,M,7822.89,4/8/16,223304,249.0
C2124156,M,4600.0,7/8/16,215651,1135.0
C2124156,M,3.08,6/9/16,224900,300.0
C2124156,M,68837.91,11/9/16,172942,821.0
C3727633,M,3876.49,15/8/16,155225,439.0
C3727633,M,10576.28,30/8/16,220019,100.0
C3727633,F,189.82,10/9/16,221851,546.0
C3727633,M,29631.63,13/9/16,73716,20.0
C6819264,M,33763.63,18/8/16,101257,300.0
C6819264,M,8411.25,22/8/16,131929,413.0
C6819264,F,12952.03,15/9/16,232452,5315.0
C6819264,M,21626.77,14/9/16,95708,30.0
C8011318,F,18810.15,6/8/16,173313,297.0
C8011318,M,10349.8,9/8/16,205926,2770.2
C8011318,M,16314.29,9/9/16,210727,1588.0
C8011318,F,63430.82,11/9/16,183611,1800.0
C2618967,M,44779.57,12/8/16,101200,75.98
C2618967,M,33373.29,10/8/16,163255,5496.0
C2618967,F,19433.74,15/8/16,112015,9664.88
C2618967,M,87763.45,8/9/16,212112,185.0
C3741669,M,25990.66,2/8/16,212218,697.0
C3741669,M,4319.52,6/8/16,180245,1000.0
C3741669,M,2027.29,8/9/16,21905,70.0
C3741669,F,5463.29,14/9/16,33346,2609.37
C8816685,M,2836.02,4/8/16,205155,525.0
C8816685,F,8470.24,8/8/16,192636,241.0
C8816685,M,15085.7,16/8/16,141736,600.0
C8816685,M,289841.1,3/9/16,173102,950.0
C6636887,M,1049.61,21/10/16,162922,3490.3
C6636887,M,1194.76,23/8/16,161001,48499.0
C6636887,M,6209.42,22/8/16,124831,857.31
C6636887,M,78018.89,10/9/16,215827,665.0
C5916270,F,177659.53,1/8/16,191406,319.0
C5916270,M,14441.6,4/8/16,183246,200.0
C5916270,F,22715.85,18/8/16,192439,7400.0
C5916270,M,4042.57,11/9/16,130325,3843.0
C1734592,M,100550.64,24/8/16,115237,299.0
C1734592,M,136549.13,25/8/16,185749,193.0
C1734592,M,18234.32,3/9/16,191111,2023.8
C1734592,F,57574.45,11/9/16,153246,7376.0
C1824341,M,66508.67,6/8/16,173229,132.0
C1824341,M,14037.33,26/8/16,163319,440.0
C1824341,M,18017.79,11/9/16,193706,507.0
C1824341,F,11413.29,15/9/16,153922,310.0
C6322339,F,513400.64,12/8/16,191158,448.0
C6322339,M,103.76,2/9/16,143658,200.0
