"CustomerID,CustGender,CustAccountBalance,TransactionDateTime",User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y
"C3130818,M,4462.65,2016-09-12 18:46:03",Self-Employed,23,Male,Married,High,College,Diplomatic Services operational officer,Own,0,0.42,373.0,Moderate,False,True,True,True,False,False
"C3131745,F,56323.33,2016-08-26 13:25:47",Self-Employed,44,Female,Married,Medium,University,Town planner,Own,1,0.17,323.0,Moderate,True,True,False,False,False,False
"C3131839,M,67565.03,2016-09-08 17:05:23",Young Professional,44,Male,Married,High,High School,"Surveyor, commercial/residential",Own,2,0.26,537.0,Good,False,False,False,True,False,False
"C3132036,F,36925.54,2016-09-07 20:34:30",Student,33,Female,Divorced,Low,High School,Town planner,Rent,3,0.38,804.0,Bad,True,False,True,False,True,True
"C3132465,M,204911.85,2016-08-23 18:24:27",Student,27,Male,Divorced,Low,High School,Financial controller,Own,0,0.12,718.0,Bad,True,True,False,True,False,False
"C3135622,M,133206.25,2016-09-07 09:40:33",Young Professional,64,Male,Divorced,Medium,College,"Journalist, newspaper",Own,5,0.36,347.0,Good,False,True,True,False,False,False
"C3136232,M,5.19,2016-09-12 10:45:20",Student,64,Female,Married,Low,College,"Research officer, trade union",Own,4,0.13,452.0,Bad,True,True,True,True,False,True
"C3139931,M,6106.07,2016-09-10 19:26:14",Self-Employed,36,Female,Married,High,High School,Agricultural engineer,Own,1,0.14,674.0,Good,False,False,True,False,True,True
"C3140488,M,169.71,2016-09-10 17:42:23",Self-Employed,57,Male,Single,Low,University,"Librarian, academic",Own,1,0.12,824.0,Moderate,True,True,True,False,True,True
"C3141128,F,26930.55,2016-09-04 20:51:55",Young Professional,29,Female,Married,High,College,Nutritional therapist,Own,5,0.33,396.0,Good,False,False,True,False,True,True
"C3213565,M,14718.18,2016-09-08 09:19:46",Student,22,Male,Widowed,Low,University,Corporate treasurer,Rent,4,0.35,302.0,Good,True,False,False,False,True,True
"C3213833,F,136.98,2016-09-25 20:35:01",Retired,57,Male,Single,Medium,College,"Nurse, children's",Rent,2,0.2,823.0,Bad,True,False,False,False,False,True
"C3213850,M,12542.22,2016-09-07 12:06:59",Student,54,Female,Single,Medium,College,Public relations officer,Own,0,0.37,833.0,Bad,False,True,False,False,True,True
"C3214042,M,17153.54,2016-09-02 16:36:42",Self-Employed,30,Male,Divorced,Low,University,"Geneticist, molecular",Own,4,0.22,635.0,Good,True,True,True,False,False,True
"C3214628,M,25283.07,2016-08-28 10:52:31",Self-Employed,23,Female,Single,Medium,University,"Teacher, adult education",Rent,1,0.16,527.0,Bad,True,False,True,False,True,True
"C3215425,M,108715.63,2016-09-05 16:05:19",Retired,30,Male,Widowed,Low,High School,Hospital pharmacist,Own,1,0.37,305.0,Bad,False,True,False,False,True,False
"C3215924,M,34183.47,2016-09-04 23:13:52",Retired,33,Male,Widowed,Low,University,Proofreader,Rent,3,0.23,361.0,Good,True,False,True,False,True,False
"C3216192,M,7573.9,2016-09-27 12:12:09",Self-Employed,38,Male,Divorced,Medium,High School,Heritage manager,Own,1,0.28,523.0,Good,False,False,True,True,False,True
"C3216343,M,131416.46,2016-09-22 10:32:24",Student,42,Male,Widowed,Low,High School,Lawyer,Own,3,0.44,784.0,Bad,True,False,False,True,False,True
"C3218560,M,989.61,2016-09-06 15:25:40",Student,31,Male,Divorced,High,University,Geoscientist,Rent,4,0.19,516.0,Bad,True,False,False,False,True,True
"C3219317,M,10288.47,2016-09-10 21:22:31",Young Professional,70,Male,Divorced,Medium,College,"Education officer, environmental",Own,5,0.13,443.0,Bad,True,False,True,True,False,True
"C3221521,M,97.14,2016-09-11 19:22:25",Self-Employed,56,Male,Divorced,Medium,College,"Engineer, automotive",Own,5,0.16,420.0,Moderate,False,False,True,False,True,True
"C3222875,M,3782.67,2016-09-15 22:55:07",Self-Employed,63,Female,Single,Low,College,Legal executive,Rent,4,0.21,529.0,Good,True,True,False,False,True,False
"C3223266,M,40625.15,2016-08-18 12:14:44",Self-Employed,54,Male,Divorced,High,University,IT consultant,Own,5,0.46,685.0,Bad,False,True,True,False,True,False
"C3223940,F,20016.6,2016-09-11 12:01:01",Student,24,Female,Single,High,High School,Aeronautical engineer,Own,1,0.36,552.0,Good,True,True,False,False,False,False
"C3224933,M,179556.95,2016-08-30 23:02:20",Self-Employed,55,Male,Single,Low,High School,Risk analyst,Own,2,0.16,450.0,Bad,True,True,False,False,False,False
"C3226345,M,1104.76,2016-09-08 03:44:09",Student,37,Female,Widowed,Low,College,Lawyer,Own,3,0.21,384.0,Moderate,True,False,False,True,True,False
"C3226689,M,96820.46,2016-09-30 14:50:16",Retired,24,Female,Married,High,College,Adult nurse,Rent,4,0.48,684.0,Good,True,True,True,False,True,False
"C3230353,M,3534.35,2016-09-13 19:30:40",Young Professional,65,Male,Single,High,University,Legal secretary,Own,1,0.38,813.0,Bad,True,True,True,True,True,False
"C3230987,M,6905.59,2016-09-26 19:36:04",Retired,58,Female,Divorced,Medium,High School,Early years teacher,Rent,0,0.13,304.0,Moderate,True,False,False,False,False,True
"C3236691,F,27578.78,2016-09-18 17:09:21",Self-Employed,44,Male,Divorced,High,College,Herpetologist,Own,5,0.43,613.0,Moderate,False,False,False,False,True,False
"C3237417,M,1989.83,2016-08-14 08:22:49",Self-Employed,48,Male,Divorced,Low,High School,"Surveyor, minerals",Own,1,0.22,524.0,Good,True,False,False,True,True,False
"C3237570,M,19467.32,2016-09-22 09:59:49",Self-Employed,52,Female,Widowed,Medium,University,Data processing manager,Rent,3,0.45,610.0,Good,False,True,True,False,True,False
"C3238555,M,61499.26,2016-09-05 11:36:34",Young Professional,58,Female,Divorced,Medium,High School,Exhibition designer,Rent,5,0.41,760.0,Bad,False,True,False,True,True,True
"C3240751,M,148431.41,2016-09-25 21:41:23",Young Professional,54,Female,Divorced,Low,College,Regulatory affairs officer,Own,3,0.38,750.0,Good,True,False,True,True,True,False
"C3310178,M,192889.18,2016-09-15 20:01:30",Student,36,Male,Divorced,Low,University,Chief of Staff,Own,5,0.38,314.0,Moderate,False,False,False,True,True,False
"C3310566,F,66291.59,2016-09-25 21:51:00",Retired,47,Female,Single,Medium,University,IT consultant,Own,4,0.27,834.0,Bad,True,False,True,False,False,False
"C3312831,F,412202.94,2016-09-13 22:01:43",Student,45,Female,Single,Medium,University,Accounting technician,Own,5,0.42,347.0,Good,True,True,True,False,False,False
"C3312958,M,84950.13,2016-08-31 16:17:02",Retired,56,Male,Divorced,Low,College,"Production designer, theatre/television/film",Rent,5,0.14,363.0,Bad,False,True,True,True,False,False
"C3314292,M,10892.02,2016-09-08 13:46:30",Young Professional,36,Female,Widowed,Low,High School,TEFL teacher,Own,4,0.29,557.0,Moderate,False,True,True,False,True,True
"C3314838,M,76989.87,2016-09-13 13:32:04",Student,28,Female,Married,Medium,High School,Art therapist,Rent,3,0.37,643.0,Bad,False,True,False,False,False,True
"C3317128,M,41434.38,2016-09-22 12:09:26",Young Professional,55,Male,Widowed,High,College,Agricultural consultant,Own,4,0.3,723.0,Bad,False,False,False,True,True,False
"C3319336,M,29569.94,2016-09-12 22:50:33",Self-Employed,46,Male,Widowed,Low,College,Contractor,Rent,4,0.47,671.0,Moderate,False,False,True,False,False,True
"C3319391,F,6429.06,2016-08-30 20:24:48",Student,65,Male,Widowed,High,High School,Risk manager,Own,0,0.34,315.0,Bad,True,True,True,False,True,False
"C3320071,F,5882.21,2016-09-11 22:27:38",Young Professional,44,Female,Divorced,High,College,"Scientist, water quality",Own,4,0.4,597.0,Moderate,True,False,False,True,False,False
"C3324926,M,746091.14,2016-08-28 19:12:14",Retired,61,Female,Divorced,High,College,"Psychotherapist, dance movement",Rent,1,0.2,700.0,Moderate,True,True,False,False,False,False
"C3327920,M,7873.85,2016-09-12 16:26:18",Retired,46,Female,Widowed,Medium,High School,Horticultural consultant,Own,3,0.11,312.0,Good,False,True,True,False,True,False
"C3328274,M,6.42,2016-09-13 11:05:42",Student,22,Female,Widowed,High,High School,Chartered management accountant,Own,2,0.11,844.0,Bad,False,False,True,True,False,True
"C3328755,M,12944.85,2016-09-03 15:06:48",Retired,21,Male,Widowed,Medium,High School,Energy manager,Rent,4,0.41,735.0,Good,True,True,True,False,True,True
"C3328818,M,24228.94,2016-09-25 21:47:54",Retired,47,Male,Divorced,Low,College,Furniture conservator/restorer,Rent,5,0.15,535.0,Bad,True,False,True,True,False,True
"C3329261,M,307308.73,2016-09-10 03:09:01",Young Professional,66,Female,Married,High,University,Financial manager,Rent,1,0.29,697.0,Moderate,True,False,True,True,False,True
"C3330970,M,17431.25,2016-09-08 13:43:13",Self-Employed,49,Female,Married,Low,College,"Merchandiser, retail",Own,5,0.14,742.0,Moderate,False,True,True,False,True,False
"C3332133,M,1887.16,2016-09-25 23:20:58",Young Professional,30,Male,Divorced,Low,College,"Administrator, arts",Own,1,0.27,412.0,Good,True,False,True,True,False,False
"C3333319,M,215265.57,2016-09-05 06:05:27",Young Professional,44,Female,Widowed,Low,College,Management consultant,Own,1,0.22,747.0,Bad,True,True,True,False,False,False
"C3335353,M,48208.77,2016-09-09 20:59:29",Self-Employed,21,Female,Divorced,Low,University,Colour technologist,Own,5,0.44,452.0,Moderate,False,True,True,True,True,False
"C3335742,M,11446.19,2016-09-10 20:02:37",Self-Employed,26,Male,Single,High,College,"Designer, television/film set",Rent,4,0.34,374.0,Good,False,False,False,True,True,False
"C3337111,M,9395.02,2016-09-08 19:32:52",Young Professional,65,Female,Married,Medium,University,Chemical engineer,Rent,3,0.44,695.0,Good,False,True,False,False,False,True
"C3337289,F,62538.16,2016-09-10 18:03:39",Retired,46,Female,Single,High,College,Aeronautical engineer,Rent,0,0.26,562.0,Bad,False,False,False,False,False,False
"C3337968,F,517472.18,2016-09-13 10:55:33",Young Professional,62,Female,Divorced,High,High School,Office manager,Rent,2,0.18,472.0,Bad,True,True,False,True,True,False
"C3339628,F,126005.89,2016-09-25 21:06:31",Self-Employed,23,Female,Single,Medium,University,Catering manager,Own,4,0.37,769.0,Moderate,True,False,False,True,False,False
"C3339838,M,3838.57,2016-09-01 02:43:00",Self-Employed,49,Male,Single,Low,University,"Psychologist, forensic",Rent,4,0.41,669.0,Good,False,True,True,True,False,False
"C3340318,M,61.33,2016-09-09 12:13:11",Student,24,Male,Widowed,Medium,University,Holiday representative,Rent,2,0.38,445.0,Moderate,True,False,True,True,False,True
"C3341040,M,14955.92,2016-09-03 21:08:10",Student,22,Male,Widowed,Medium,University,Charity fundraiser,Own,0,0.16,621.0,Bad,True,True,True,False,False,False
"C3341926,M,19463.99,2016-08-28 13:03:54",Retired,58,Male,Married,Medium,University,Landscape architect,Rent,3,0.48,702.0,Moderate,False,False,False,False,True,False
"C3410052,M,144.57,2016-09-23 12:53:38",Young Professional,64,Female,Single,High,High School,Bonds trader,Own,5,0.46,588.0,Moderate,False,False,False,True,False,True
"C3411189,F,526083.13,2016-08-25 10:10:14",Student,36,Female,Single,High,High School,Ambulance person,Rent,2,0.36,754.0,Moderate,True,False,False,True,False,True
"C3412019,M,41786.69,2016-09-14 20:44:40",Young Professional,39,Female,Divorced,Medium,College,Adult guidance worker,Own,2,0.43,633.0,Bad,True,False,True,False,True,True
"C3413772,M,32017.17,2016-09-13 12:54:28",Self-Employed,55,Male,Widowed,High,High School,"Psychologist, prison and probation services",Rent,2,0.12,788.0,Bad,True,True,True,True,False,True
"C3414060,F,213070.86,2016-09-13 21:35:56",Student,37,Female,Single,High,College,Scientific laboratory technician,Own,0,0.37,307.0,Good,True,True,False,False,True,True
"C3415749,M,237294.33,2016-08-28 20:20:30",Retired,37,Female,Single,High,University,Financial risk analyst,Own,5,0.25,393.0,Bad,True,False,True,False,False,False
"C3417135,M,6882.54,2016-09-09 18:55:20",Self-Employed,65,Female,Single,Low,High School,Tour manager,Rent,3,0.41,782.0,Good,True,False,True,False,True,False
"C3417511,F,1581957.04,2016-09-13 20:44:46",Self-Employed,40,Male,Widowed,Medium,University,Set designer,Own,4,0.14,648.0,Moderate,False,False,True,True,False,False
"C3417816,F,2584.88,2016-09-06 15:56:01",Young Professional,21,Male,Single,Medium,University,Arts administrator,Own,2,0.3,336.0,Moderate,False,True,True,True,False,True
"C3417934,F,12975.55,2016-08-21 15:43:50",Retired,65,Female,Single,High,High School,"Editor, commissioning",Rent,2,0.1,509.0,Good,False,True,True,False,True,True
"C3418025,M,20174.95,2016-08-30 21:26:26",Retired,43,Female,Widowed,Medium,College,Web designer,Rent,2,0.38,790.0,Bad,False,False,True,False,True,False
"C3418564,M,6176.78,2016-09-11 23:33:19",Self-Employed,54,Male,Single,Medium,University,"Teacher, English as a foreign language",Rent,2,0.32,592.0,Bad,False,True,True,False,True,False
"C3418820,M,36.96,2016-08-22 21:58:43",Student,37,Female,Divorced,High,University,Management consultant,Own,2,0.43,849.0,Moderate,False,True,True,True,True,False
"C3420814,F,14.04,2016-09-03 23:43:30",Self-Employed,36,Female,Widowed,High,College,"Engineer, building services",Own,0,0.41,452.0,Moderate,False,True,False,True,True,True
"C3421788,M,27258.29,2016-09-03 19:43:37",Retired,37,Female,Widowed,Medium,University,Dance movement psychotherapist,Own,2,0.41,335.0,Good,False,True,True,False,False,True
"C3422625,F,201.9,2016-09-18 17:20:52",Self-Employed,21,Male,Single,High,University,Office manager,Rent,1,0.13,782.0,Bad,False,True,False,True,False,False
"C3422976,M,38266.4,2016-09-02 16:28:17",Young Professional,53,Female,Married,Low,University,Radiation protection practitioner,Rent,5,0.41,660.0,Moderate,True,True,False,True,True,False
"C3423044,F,14915.03,2016-09-26 13:55:12",Student,57,Male,Divorced,Medium,College,Ophthalmologist,Rent,2,0.4,393.0,Bad,True,False,True,True,False,False
"C3423054,M,713179.83,2016-09-15 09:16:31",Retired,41,Female,Widowed,Low,University,"Embryologist, clinical",Rent,2,0.44,734.0,Bad,True,False,False,True,False,True
"C3424635,F,38829.62,2016-09-08 19:51:48",Student,46,Female,Single,Low,High School,Economist,Rent,1,0.18,736.0,Good,False,False,False,False,True,True
"C3428959,M,65525.15,2016-09-11 18:56:22",Retired,70,Female,Married,High,College,Hydrographic surveyor,Own,3,0.42,608.0,Bad,True,True,False,True,False,True
"C3430872,M,109855.96,2016-09-09 20:59:07",Self-Employed,40,Male,Widowed,High,College,Mental health nurse,Own,3,0.32,810.0,Bad,False,True,False,False,False,False
"C3431378,F,2577.38,2016-09-10 17:37:56",Self-Employed,64,Female,Widowed,Low,High School,Paediatric nurse,Rent,5,0.45,612.0,Moderate,True,True,False,False,True,False
"C3433115,M,22004.19,2016-09-07 18:33:15",Young Professional,40,Female,Divorced,High,University,"Engineer, manufacturing",Own,1,0.4,442.0,Good,False,False,False,False,True,False
"C3433366,M,11342.78,2016-09-26 21:24:42",Student,35,Male,Single,Medium,University,Tax inspector,Own,0,0.36,486.0,Moderate,True,True,False,False,True,True
"C3433447,F,185224.55,2016-09-15 14:11:39",Young Professional,21,Female,Married,Low,College,Forensic scientist,Rent,5,0.31,712.0,Good,False,False,False,True,True,True
"C3434991,M,5531.16,2016-08-24 18:57:41",Student,53,Female,Widowed,Low,College,Sales promotion account executive,Rent,3,0.27,513.0,Good,True,True,False,True,False,False
"C3436049,F,126379.34,2016-09-18 12:38:13",Self-Employed,48,Male,Divorced,Low,College,Special effects artist,Rent,3,0.29,623.0,Moderate,True,True,False,True,True,True
"C3436076,M,39.92,2016-08-22 12:42:20",Retired,23,Male,Divorced,Medium,High School,Research scientist (life sciences),Own,1,0.27,795.0,Moderate,True,False,True,False,True,True
"C3439923,M,26.36,2016-09-25 20:23:14",Student,35,Male,Married,Low,College,Oceanographer,Own,5,0.16,473.0,Bad,False,True,True,True,False,False
"C3440676,M,4318.33,2016-09-23 20:32:48",Young Professional,63,Female,Widowed,Low,High School,Rural practice surveyor,Rent,1,0.38,600.0,Moderate,False,True,True,False,True,False
"C3510087,F,2399.7,2016-09-15 13:06:07",Young Professional,62,Male,Single,Medium,High School,"Scientist, research (life sciences)",Own,3,0.45,604.0,Good,False,False,True,False,True,False
"C3511271,F,4470.15,2016-09-05 10:26:44",Retired,34,Male,Married,High,University,Air broker,Rent,2,0.45,743.0,Moderate,True,True,False,True,True,True
"C3512852,M,2745.92,2016-09-12 20:05:49",Young Professional,25,Male,Single,Low,University,"Psychologist, occupational",Own,5,0.32,402.0,Bad,False,True,True,True,True,True
"C3515051,M,8860.69,2016-09-09 21:19:22",Retired,44,Female,Widowed,Low,College,Stage manager,Own,3,0.4,302.0,Bad,False,False,True,False,True,True
"C3515224,M,1427.06,2016-09-11 08:04:39",Retired,33,Female,Widowed,Medium,College,"Programmer, systems",Rent,5,0.44,430.0,Good,True,True,False,True,False,True
"C3518323,F,34809.39,2016-09-12 23:00:47",Young Professional,53,Female,Married,Medium,High School,"Teacher, English as a foreign language",Own,4,0.13,680.0,Good,False,True,False,True,False,True
"C3521330,M,13206.07,2016-09-10 17:38:56",Young Professional,37,Female,Divorced,High,University,"Engineer, land",Rent,5,0.2,412.0,Moderate,True,False,True,True,True,False
"C3522111,M,8880.7,2016-09-13 06:24:38",Student,50,Male,Married,Medium,College,"Engineer, structural",Own,3,0.28,563.0,Good,True,False,False,True,True,True
"C3522378,M,216233.44,2016-09-22 09:04:55",Young Professional,55,Female,Married,Low,University,"Designer, multimedia",Own,2,0.27,685.0,Moderate,False,True,True,True,True,False
"C3523474,M,54263.93,2016-09-18 18:49:09",Retired,21,Female,Divorced,High,University,Medical secretary,Own,3,0.24,539.0,Bad,False,False,True,True,True,True
"C3523572,M,11.27,2016-09-27 20:10:39",Student,36,Male,Single,Medium,College,Science writer,Own,3,0.19,485.0,Moderate,True,True,True,False,True,False
"C3523577,F,6277.55,2016-09-07 22:31:45",Self-Employed,41,Female,Widowed,Low,College,Counsellor,Rent,1,0.45,771.0,Good,True,True,True,False,True,False
"C3524258,M,87418.44,2016-09-15 17:05:42",Retired,43,Female,Divorced,High,College,Facilities manager,Own,2,0.44,475.0,Good,False,True,True,False,False,False
"C3524976,M,22757.79,2016-09-25 14:45:37",Young Professional,29,Female,Married,Medium,University,Physiotherapist,Own,2,0.13,558.0,Bad,False,True,True,False,True,True
