,"CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed",queryFormat
596,"C3433115,M,22004.19,2016-09-07 18:33:15,Young Professional,40,Female,Divorced,High,University,""Engineer, manufacturing"",Own,1,0.4,442.0,Good,False,False,False,False,True,False,""Titan Blue Chip Stock Basket, Credit Score Accelerator Program, Platinum Debit Card, Interest-Only Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3433115,M,22004.19,2016-09-07 18:33:15,Young Professional,40,Female,Divorced,High,University,""Engineer, manufacturing"",Own,1,0.4,442.0,Good,False,False,False,False,True,False,""Titan Blue Chip Stock Basket, Credit Score Accelerator Program, Platinum Debit Card, Interest-Only Mortgage""'}, suggest suitable banking lending products"
597,"C3433366,M,11342.78,2016-09-26 21:24:42,Student,35,Male,Single,Medium,University,Tax inspector,Own,0,0.36,486.0,Moderate,True,True,False,False,True,True,""PayWave Debit Card, Fixed-Rate Home Loan, Jumbo Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3433366,M,11342.78,2016-09-26 21:24:42,Student,35,Male,Single,Medium,University,Tax inspector,Own,0,0.36,486.0,Moderate,True,True,False,False,True,True,""PayWave Debit Card, Fixed-Rate Home Loan, Jumbo Mortgage""'}, suggest suitable banking lending products"
598,"C3433447,F,185224.55,2016-09-15 14:11:39,Young Professional,21,Female,Married,Low,College,Forensic scientist,Rent,5,0.31,712.0,Good,False,False,False,True,True,True,Home Equity Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3433447,F,185224.55,2016-09-15 14:11:39,Young Professional,21,Female,Married,Low,College,Forensic scientist,Rent,5,0.31,712.0,Good,False,False,False,True,True,True,Home Equity Loan'}, suggest suitable banking lending products"
599,"C3434991,M,5531.16,2016-08-24 18:57:41,Student,53,Female,Widowed,Low,College,Sales promotion account executive,Rent,3,0.27,513.0,Good,True,True,False,True,False,False,Elite Privilege Banking","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3434991,M,5531.16,2016-08-24 18:57:41,Student,53,Female,Widowed,Low,College,Sales promotion account executive,Rent,3,0.27,513.0,Good,True,True,False,True,False,False,Elite Privilege Banking'}, suggest suitable banking lending products"
600,"C3436049,F,126379.34,2016-09-18 12:38:13,Self-Employed,48,Male,Divorced,Low,College,Special effects artist,Rent,3,0.29,623.0,Moderate,True,True,False,True,True,True,""Wedding Loan, Fixed-Rate Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3436049,F,126379.34,2016-09-18 12:38:13,Self-Employed,48,Male,Divorced,Low,College,Special effects artist,Rent,3,0.29,623.0,Moderate,True,True,False,True,True,True,""Wedding Loan, Fixed-Rate Mortgage""'}, suggest suitable banking lending products"
601,"C3436076,M,39.92,2016-08-22 12:42:20,Retired,23,Male,Divorced,Medium,High School,Research scientist (life sciences),Own,1,0.27,795.0,Moderate,True,False,True,False,True,True,""Adjustable-Rate Mortgage (ARM), Infinity Expense Tracker AI, Virtual Card Vault, Platinum Business Current Account, Green Future Infrastructure REIT""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3436076,M,39.92,2016-08-22 12:42:20,Retired,23,Male,Divorced,Medium,High School,Research scientist (life sciences),Own,1,0.27,795.0,Moderate,True,False,True,False,True,True,""Adjustable-Rate Mortgage (ARM), Infinity Expense Tracker AI, Virtual Card Vault, Platinum Business Current Account, Green Future Infrastructure REIT""'}, suggest suitable banking lending products"
602,"C3439923,M,26.36,2016-09-25 20:23:14,Student,35,Male,Married,Low,College,Oceanographer,Own,5,0.16,473.0,Bad,False,True,True,True,False,False,""Crypto-Linked Debit Card, PayWave Debit Card, Business Expansion Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3439923,M,26.36,2016-09-25 20:23:14,Student,35,Male,Married,Low,College,Oceanographer,Own,5,0.16,473.0,Bad,False,True,True,True,False,False,""Crypto-Linked Debit Card, PayWave Debit Card, Business Expansion Loan""'}, suggest suitable banking lending products"
603,"C3440676,M,4318.33,2016-09-23 20:32:48,Young Professional,63,Female,Widowed,Low,High School,Rural practice surveyor,Rent,1,0.38,600.0,Moderate,False,True,True,False,True,False,""Fixed-Rate Home Loan, Youth Debit Card, Classic Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3440676,M,4318.33,2016-09-23 20:32:48,Young Professional,63,Female,Widowed,Low,High School,Rural practice surveyor,Rent,1,0.38,600.0,Moderate,False,True,True,False,True,False,""Fixed-Rate Home Loan, Youth Debit Card, Classic Debit Card""'}, suggest suitable banking lending products"
604,"C3510087,F,2399.7,2016-09-15 13:06:07,Young Professional,62,Male,Single,Medium,High School,""Scientist, research (life sciences)"",Own,3,0.45,604.0,Good,False,False,True,False,True,False,""GoldMax Wealth Fund, Prime Foreign Currency Account, Medical Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3510087,F,2399.7,2016-09-15 13:06:07,Young Professional,62,Male,Single,Medium,High School,""Scientist, research (life sciences)"",Own,3,0.45,604.0,Good,False,False,True,False,True,False,""GoldMax Wealth Fund, Prime Foreign Currency Account, Medical Loan""'}, suggest suitable banking lending products"
605,"C3511271,F,4470.15,2016-09-05 10:26:44,Retired,34,Male,Married,High,University,Air broker,Rent,2,0.45,743.0,Moderate,True,True,False,True,True,True,Agriculture Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3511271,F,4470.15,2016-09-05 10:26:44,Retired,34,Male,Married,High,University,Air broker,Rent,2,0.45,743.0,Moderate,True,True,False,True,True,True,Agriculture Loan'}, suggest suitable banking lending products"
606,"C3512852,M,2745.92,2016-09-12 20:05:49,Young Professional,25,Male,Single,Low,University,""Psychologist, occupational"",Own,5,0.32,402.0,Bad,False,True,True,True,True,True,""Business Expansion Loan, Silver Travel Card, Home Equity Line of Credit (HELOC), Jumbo Home Loan, Gold Cashback Credit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3512852,M,2745.92,2016-09-12 20:05:49,Young Professional,25,Male,Single,Low,University,""Psychologist, occupational"",Own,5,0.32,402.0,Bad,False,True,True,True,True,True,""Business Expansion Loan, Silver Travel Card, Home Equity Line of Credit (HELOC), Jumbo Home Loan, Gold Cashback Credit Card""'}, suggest suitable banking lending products"
607,"C3515051,M,8860.69,2016-09-09 21:19:22,Retired,44,Female,Widowed,Low,College,Stage manager,Own,3,0.4,302.0,Bad,False,False,True,False,True,True,""Classic Debit Card, Startup Angel Investment Gateway, Business Expansion Loan, Agriculture Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3515051,M,8860.69,2016-09-09 21:19:22,Retired,44,Female,Widowed,Low,College,Stage manager,Own,3,0.4,302.0,Bad,False,False,True,False,True,True,""Classic Debit Card, Startup Angel Investment Gateway, Business Expansion Loan, Agriculture Loan""'}, suggest suitable banking lending products"
608,"C3515224,M,1427.06,2016-09-11 08:04:39,Retired,33,Female,Widowed,Medium,College,""Programmer, systems"",Rent,5,0.44,430.0,Good,True,True,False,True,False,True,""NextGen Tech Fund, Education Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3515224,M,1427.06,2016-09-11 08:04:39,Retired,33,Female,Widowed,Medium,College,""Programmer, systems"",Rent,5,0.44,430.0,Good,True,True,False,True,False,True,""NextGen Tech Fund, Education Loan""'}, suggest suitable banking lending products"
609,"C3518323,F,34809.39,2016-09-12 23:00:47,Young Professional,53,Female,Married,Medium,High School,""Teacher, English as a foreign language"",Own,4,0.13,680.0,Good,False,True,False,True,False,True,""Youth Debit Card, Green Home Loan, Virtual Card Vault""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3518323,F,34809.39,2016-09-12 23:00:47,Young Professional,53,Female,Married,Medium,High School,""Teacher, English as a foreign language"",Own,4,0.13,680.0,Good,False,True,False,True,False,True,""Youth Debit Card, Green Home Loan, Virtual Card Vault""'}, suggest suitable banking lending products"
610,"C3521330,M,13206.07,2016-09-10 17:38:56,Young Professional,37,Female,Divorced,High,University,""Engineer, land"",Rent,5,0.2,412.0,Moderate,True,False,True,True,True,False,Classic Debit Card","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3521330,M,13206.07,2016-09-10 17:38:56,Young Professional,37,Female,Divorced,High,University,""Engineer, land"",Rent,5,0.2,412.0,Moderate,True,False,True,True,True,False,Classic Debit Card'}, suggest suitable banking lending products"
611,"C3522111,M,8880.7,2016-09-13 06:24:38,Student,50,Male,Married,Medium,College,""Engineer, structural"",Own,3,0.28,563.0,Good,True,False,False,True,True,True,""Fixed-Rate Mortgage, Jumbo Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3522111,M,8880.7,2016-09-13 06:24:38,Student,50,Male,Married,Medium,College,""Engineer, structural"",Own,3,0.28,563.0,Good,True,False,False,True,True,True,""Fixed-Rate Mortgage, Jumbo Mortgage""'}, suggest suitable banking lending products"
612,"C3522378,M,216233.44,2016-09-22 09:04:55,Young Professional,55,Female,Married,Low,University,""Designer, multimedia"",Own,2,0.27,685.0,Moderate,False,True,True,True,True,False,""USDA Loan, Infinity Expense Tracker AI""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3522378,M,216233.44,2016-09-22 09:04:55,Young Professional,55,Female,Married,Low,University,""Designer, multimedia"",Own,2,0.27,685.0,Moderate,False,True,True,True,True,False,""USDA Loan, Infinity Expense Tracker AI""'}, suggest suitable banking lending products"
613,"C3523474,M,54263.93,2016-09-18 18:49:09,Retired,21,Female,Divorced,High,University,Medical secretary,Own,3,0.24,539.0,Bad,False,False,True,True,True,True,VA Home Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3523474,M,54263.93,2016-09-18 18:49:09,Retired,21,Female,Divorced,High,University,Medical secretary,Own,3,0.24,539.0,Bad,False,False,True,True,True,True,VA Home Loan'}, suggest suitable banking lending products"
614,"C3523572,M,11.27,2016-09-27 20:10:39,Student,36,Male,Single,Medium,College,Science writer,Own,3,0.19,485.0,Moderate,True,True,True,False,True,False,""Vehicle Loan, Conventional Mortgage, Flexi Fixed Deposit, Reverse Mortgage Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3523572,M,11.27,2016-09-27 20:10:39,Student,36,Male,Single,Medium,College,Science writer,Own,3,0.19,485.0,Moderate,True,True,True,False,True,False,""Vehicle Loan, Conventional Mortgage, Flexi Fixed Deposit, Reverse Mortgage Loan""'}, suggest suitable banking lending products"
615,"C3523577,F,6277.55,2016-09-07 22:31:45,Self-Employed,41,Female,Widowed,Low,College,Counsellor,Rent,1,0.45,771.0,Good,True,True,True,False,True,False,""Dynamic Equity-Linked Savings Plan, Secure Wealth Bond Series, Green Future Infrastructure REIT, Crypto-Linked Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3523577,F,6277.55,2016-09-07 22:31:45,Self-Employed,41,Female,Widowed,Low,College,Counsellor,Rent,1,0.45,771.0,Good,True,True,True,False,True,False,""Dynamic Equity-Linked Savings Plan, Secure Wealth Bond Series, Green Future Infrastructure REIT, Crypto-Linked Debit Card""'}, suggest suitable banking lending products"
616,"C3524258,M,87418.44,2016-09-15 17:05:42,Retired,43,Female,Divorced,High,College,Facilities manager,Own,2,0.44,475.0,Good,False,True,True,False,False,False,""SafePay Fraud Protection Suite, Platinum Business Current Account, Medical Loan, Salary Advance Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C3524258,M,87418.44,2016-09-15 17:05:42,Retired,43,Female,Divorced,High,College,Facilities manager,Own,2,0.44,475.0,Good,False,True,True,False,False,False,""SafePay Fraud Protection Suite, Platinum Business Current Account, Medical Loan, Salary Advance Loan""'}, suggest suitable banking lending products"
